id,name,artists_names,track_uri,popularity,album_type,is_playable,release_date,artists_uris,playlist_uris
182336,Shake That (Remix),['Eminem'],spotify:track:404RYQiYJ2uq2ElfZ5CToK,52,compilation,True,2006-12-04,['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR'],['spotify:playlist:1DaFB7FAoBhyHQtt2xxqKf']
135186,Electric Counterpoint: II. Slow,['Steve Reich'],spotify:track:0FozPT4hGc1orTfYnduuT4,23,album,True,1990,['spotify:artist:1aVONoJ0EM97BB26etc1vo'],['spotify:playlist:0d0tc64WhtcsnGIww39U5G']
5353,Her Life,['Two Feet'],spotify:track:3lML37ujKr8GdxQqCYkCoz,60,single,True,2016-07-29,['spotify:artist:5sWHDYs0csV6RS48xBl0tH'],"['spotify:playlist:3ZsLD4E7ULFOmv4elTBw9f', 'spotify:playlist:3ftVfQDu5IliVPVI5nARaT', 'spotify:playlist:05Mt1i3jY2qpvDZynnXfgT']"
231202,No Puedo Vivir Sin Ti,['Thalia'],spotify:track:5lEmlGfumbYnO3NHHGAZ1g,18,album,True,2005-01-01,['spotify:artist:23wEWD21D4TPYiJugoXmYb'],['spotify:playlist:0W8QvU0Sn94Ohund90iaki']
266504,Blauw garen en koperdraad,"[""Kat yn 't Seil""]",spotify:track:4ZUmWgBMViyy2RKOyaKktR,1,album,True,1993-06-01,['spotify:artist:0eNpYDnMxps6ajKKe1sB9Q'],['spotify:playlist:2go6w6MNBo22zAW4V5ZZp7']
70928,I Know I Need You,['Ryan Ellis'],spotify:track:4iQ1MrM6OqpLKKvtwkhJd0,34,single,True,2015-03-09,['spotify:artist:7mkCeiRcySEQSSAMYbud5C'],['spotify:playlist:52eRhuaoIoocLBuAlGjvWc']
5131,Aqualung,['Jethro Tull'],spotify:track:5UuikgHTxSRFRnC0zXx10i,60,album,True,1971-03-19,['spotify:artist:6w6z8m4WXX7Tub4Rb6Lu7R'],"['spotify:playlist:1hJmEJFYvSaPN5xNZi0bGo', 'spotify:playlist:6Py9wFN4DoOUcQY9s13Xla', 'spotify:playlist:416ZshvuzKJLUbVOOplykK', 'spotify:playlist:5OwzKTYaK8Tl4vMpYd9gD2', 'spotify:playlist:6U7YflqS9WyaJse5H7dyee', 'spotify:playlist:5wDPvicN1zmNIqcbK3psT0', 'spotify:playlist:1sYzsb7P37XzNZoUR2GGdm', 'spotify:playlist:45Crz4qJ0lFW6Tx2G7OnYv', 'spotify:playlist:0YpZZpYf08fkWGiEGkRNrg', 'spotify:playlist:3OhMrqSTGXiaOuSdyOcJGG', 'spotify:playlist:0nmlc0tinMUv5dWb4MD6Va']"
155867,Take Me Back,"['Lewis Thompson', 'David Guetta']",spotify:track:2oGzHeApGhjANPNWYQNRQw,65,single,True,2022-07-22,"['spotify:artist:26OmQHradZrF0CS7DrgWDH', 'spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai']","['spotify:playlist:37i9dQZF1DWSxFBv5NACE8', 'spotify:playlist:5dNTTzZmAjfQbabiwFlC9x', 'spotify:playlist:37i9dQZF1DX05r4Oy3Ln97']"
104083,You Give Love A Bad Name,['Atreyu'],spotify:track:7lHINmM0WM8infPvyokWIe,41,album,True,2004-06-28,['spotify:artist:3LkSiHbjqOHCKCqBfEZOTv'],['spotify:playlist:4Iz8LfjKad83ig9kMyoBL6']
10377,Truva,"['Fredd', 'GOKO!']",spotify:track:1ynlUh2Q3BdGGb7yGyzHzZ,14,single,True,2020-03-06,"['spotify:artist:7mPDqgo2mw51RXWgh7zmPo', 'spotify:artist:2XsT1ReJB0oZykMLN0bEun']",['spotify:playlist:3x9uSaev862GJ8JfbQtKJ1']
240091,Rock 'n' Roll Lifestyle,['CAKE'],spotify:track:4tRkMAL93DFmaMDUHOHuBH,46,album,True,1994,['spotify:artist:6A43Djmhbe9100UwnI7epV'],"['spotify:playlist:1faPV2WDyZ9hfTpXwUFe2f', 'spotify:playlist:708VU3PKXs11USDMLJGVSL']"
53547,Girlfriend (feat. Lil Mama) - Dr. Luke Mix,['Avril Lavigne'],spotify:track:1wwt0TvrGY3lnvTAVIx8mO,48,album,True,2007-04-17,['spotify:artist:0p4nmQO2msCgU4IF37Wi3j'],"['spotify:playlist:0nNQ8bXtXepBgI7o9Kao3Q', 'spotify:playlist:34ZdOWhLz50k9JypapvnXo', 'spotify:playlist:3vNXam2gYquyqmnfMoawkS']"
236567,Reiki Healing Music (Gentle Whisper),['Meditation Relax Club'],spotify:track:7uioSX72SfDz2RBaLPZS59,3,album,True,2014-08-28,['spotify:artist:39t4EeLBfpT72UQJVkIeuj'],['spotify:playlist:5n6KR28MQyC9jzSSUEwptL']
254877,Destined to Fester,['Autopsy'],spotify:track:78inVKyS8mJybCj1FF2X5p,0,album,True,1989-01-01,['spotify:artist:6hR8mUd2yyHFazoCuweiIJ'],['spotify:playlist:51vfZth6Se3NBceX7mhRL7']
259569,Intentare Otra Vez,"[""Greg's Electric Song Salad""]",spotify:track:2IeHOH3bCpYbmUt67Iw3S2,20,single,True,2022-03-18,['spotify:artist:3rKhL0k5Hg0zXhZExAiB4y'],['spotify:playlist:1fDiwGc8mQ67tY98cFhu0f']
266843,Herr Holkin,['Garmarna'],spotify:track:4lBLGsfoaHTGw1TLUmQFNU,15,album,True,1999-03-03,['spotify:artist:7ED7dE68y0YZGpyXcuiRsI'],['spotify:playlist:3wwgI21ZcyvNRcg7jCeTtk']
174043,Für dich,['CIVO'],spotify:track:1fB66qZWAH7uww74AK0rOW,56,single,True,2023-03-17,['spotify:artist:3pOnFT5MHIqIe9kcFCznZ8'],['spotify:playlist:5ziwEqOT8A5sMPzIQbHE6P']
253238,Mas Tequila,['Sammy Hagar'],spotify:track:4Xa5nCpSEWdvjhFXm9We1q,47,album,True,1999-03-23,['spotify:artist:1hXjTjJzZTXDZ75AclOo6N'],['spotify:playlist:6FnDw0LRONyni5iEh9Jr1r']
84058,Giddy Up Go,['Red Sovine'],spotify:track:37OGp0QrbbXYcU29UQoioZ,0,album,True,2005,['spotify:artist:7wVgfy012qNvQ607JM5Qsf'],['spotify:playlist:5vRXg13OABJ2OFvEwDFOcW']
224141,Estambul,['The Psychedelic Furs'],spotify:track:6FApodwrpGEYu40loAaDZ3,17,compilation,True,2018-06-08,['spotify:artist:0LyfQWJT6nXafLPZqxe9Of'],['spotify:playlist:3qbYwlVmiKHH8p6WN5AVQS']
242514,10 Years Ago,['FKJ'],spotify:track:5csDQh9Vy5P1Pt9bkmKCZs,2,single,True,2019-11-12,['spotify:artist:2FwDTncULUnmANIh7qKa5z'],['spotify:playlist:65yxJxuz70bKiQ7tM6YH5b']
84967,That's How Country Boys Roll,['Billy Currington'],spotify:track:5Xc1asNg5VerELR1wFjAey,38,compilation,True,2011-01-01,['spotify:artist:1By9QBFnjZAoI83BZppHlt'],"['spotify:playlist:6H42wZPCR9igGaLTzvGHUF', 'spotify:playlist:5J69IByhk9pfTGmnHbLtgH', 'spotify:playlist:0tJgmR0QbnmNCtvcnWHKZA', 'spotify:playlist:7Cne8ivJEQGRKPHmxDu66D', 'spotify:playlist:63nVCq80RDgZv4jqUvd25G', 'spotify:playlist:0v4DvG8cBpHGOBOxVuVvgV', 'spotify:playlist:1I1QXjuDFJRMYJsqoyx1zg']"
51254,Terrible 22's,['hometown & young'],spotify:track:3Erz2QlE4W5o8LDbUB1QDh,32,single,True,2020-04-17,['spotify:artist:0xwddBGBZKUf0ae2YgS7b1'],['spotify:playlist:0nTeAiG9GJoRH4LLnrnNiE']
90880,Travelling & Learning,['Living Room'],spotify:track:7Bby4Et1E4NFX366ZRDZQf,0,single,True,2019-11-15,['spotify:artist:0sLb0ouettR8lDLnEgCSVK'],['spotify:playlist:7hOR4Ra51Bc6P2vj0rXoPF']
121429,T-Model Theme Song,['T-Model Ford'],spotify:track:2pZUBvbXQGjBeDag2eWtFo,13,album,True,1997,['spotify:artist:6UPc3Hp8YHwIF00yq46kwN'],['spotify:playlist:26chnGmdgcbiV6qhuUmDHl']
77156,Kamikaze,['MØ'],spotify:track:6TjP1C3sGQH1jBfzUXfcMg,54,single,True,2015-10-15,['spotify:artist:0bdfiayQAKewqEvaU6rXCv'],['spotify:playlist:0UaQxYFz8lQIpJOzWRfHkB']
128040,"Lute Sonata in C Minor, Op. 1, No. 1: III. A tempo giusto","['Adam Falckenhagen', 'Andrew Maginley']",spotify:track:5XtvzBNVjHolKRMI6NTrrX,4,album,True,2001-01-01,"['spotify:artist:3isAWD95xBZQpM85Shxl1g', 'spotify:artist:3pp4jQumzdEJQcgGCIeGJT']",['spotify:playlist:5nKMGxnSwvjRGPZn1UsOeQ']
230558,La Luna,['Jósean Log'],spotify:track:3ZbbcpcCcgsWjTNVRzVZ5c,54,single,True,2016-10-14,['spotify:artist:1LMyTeRhjaitILs98h3MaF'],['spotify:playlist:4ueIbyew22NzRRPIXjVAfg']
274633,My Sweetie & I,['Jesse Palter'],spotify:track:3AZjaZKBSLaTTqzSWMyGBg,19,album,True,2022-03-11,['spotify:artist:15niPHI5A8nGIJVP9XjXNX'],['spotify:playlist:37i9dQZF1DX4ieBny4Vpgk']
194107,Ghosts,"['My Life, Pursuing']",spotify:track:2GaNYRG8yvMPGYu6GMHe6J,1,single,True,2022-10-07,['spotify:artist:3LFCUANeJ5gMSxt0FQkvEi'],['spotify:playlist:4yk6bSQANFxKL7KpZtjUtE']
84233,A Moment You Like,['Antonio Pinto'],spotify:track:2VKVNRbqbQD9iGCzvN5cdr,14,album,True,2021-07-09,['spotify:artist:7jBJcoFeQkHaqrJBIZsd5h'],['spotify:playlist:320xjcSxW1J40Ll1sqpPvW']
21751,Enna Sona,['A.R. Rahman'],spotify:track:6bdpj89aYEBjhpsenXAsmO,71,album,True,2017-01-04,['spotify:artist:1mYsTxnqsietFxj1OgoGbG'],['spotify:playlist:6UBxM0pZH3fmgmK19IEfgZ']
61236,Cave In,['I The Mighty'],spotify:track:7foB3FgACotzkH5hkWOOAS,40,single,True,2019-03-29,['spotify:artist:1aK2PiGHyEgc4wAIKQzMj2'],['spotify:playlist:37i9dQZF1DZ06evO0Di704']
10092,End of the Line,['Negative'],spotify:track:1N1vzLSC0Yy6y3tCKreeYf,24,album,True,2010-05-31,['spotify:artist:0cHbiam8L7O5hnf3Tzb88B'],['spotify:playlist:37i9dQZF1DZ06evO03ajMx']
52174,Life Could Be a Dream,['The Stanford Mendicants'],spotify:track:78zZHe4iXo4ETwIPVsP6EJ,0,album,True,2012-10-01,['spotify:artist:3ZBvLOZu5A9jtKO5XjHDTl'],['spotify:playlist:26rzNNfm7aolcGbtw5Lbah']
211442,マイ・スウィート・ガール,['セキトオ・シゲオ'],spotify:track:7tqSytBd5CCxFWymGWBpAj,11,album,True,1975-01-25,['spotify:artist:4fP5zCJRf168wiWHG9tR9m'],['spotify:playlist:0KX69XUCigWZlyT82xUTB3']
269743,Live Is Life,['Opus'],spotify:track:76pyWH7ZLr6q4kJZS3MmEE,52,album,True,2010-04-16,['spotify:artist:5pf1217gT8zcjOFc7oMi47'],['spotify:playlist:6VzNLAHg2oE1z2wORo7qDO']
126338,LDA (feat. Subtronics) - Zebbler Encanti Experience Infinity Flip Remix,['Stereophonics'],spotify:track:3oj5bAAafFOOw34nExMkoU,2,compilation,True,2017-11-14,['spotify:artist:0LyfQWJT6nXafLPZqxe9Of'],['spotify:playlist:27om453LjOJopwyoZ98Vk6']
37057,ICY GRL,['Saweetie'],spotify:track:1sl1cpix9GnwNwaVt04BIu,63,album,True,2018-03-16,['spotify:artist:6cK3NBO6uP7hh0oyuVELFl'],"['spotify:playlist:1BbrYWdtXOH6sD2qZsPcdE', 'spotify:playlist:2cMQuLCX2poE0iEbtqqaPJ', 'spotify:playlist:01Juqf5FCC8jKGVPRoPO4K', 'spotify:playlist:5o6VHEWPS59KkKctXO29So']"
157767,Limb By Limb - DJ SS Remix,['Cutty Ranks VS Poison Chang'],spotify:track:7aMmnUhaQdRmBoV2pC17GK,30,album,True,1995,['spotify:artist:2rj0lN6AuCEk2xpZTCbp2x'],['spotify:playlist:7lfls6vQ6X2qdVW0aaCSvN']
107739,Finnegan's Wake,['Dropkick Murphys'],spotify:track:5L7nmlaU9TO3PZ8b7cVNqE,43,album,True,1998,['spotify:artist:7w9jdhcgHNdiPeNPUoFSlx'],['spotify:playlist:4GAtT7Cwu4HhLGnRgBCNct']
266895,The Little Turtle Dove,['Roses On the Prairie'],spotify:track:1SZb8E7k2m4VMXlKseKPXX,0,album,True,2013-11-22,['spotify:artist:5V4AlR4MV44TaOTw8QVJGI'],['spotify:playlist:37i9dQZF1EIcHTY1pZGRnx']
200667,If We Only,['Red'],spotify:track:1AOTq2tlfaSitbYg0z91b6,25,album,True,2013-02-01,['spotify:artist:01crEa9G3pNpXZ5m7wuHOk'],['spotify:playlist:08GOPsPzwlkic18IQHa8ww']
25713,Atlas: Five,['Sleeping At Last'],spotify:track:2IWATEo08kcmWA3D7aCJ1K,25,single,True,2018-06-08,['spotify:artist:0MeLMJJcouYXCymQSHPn8g'],['spotify:playlist:4wIN8RYKcXpzRfOA4sVTgS']
153504,Cummin on Ur Face,['GPF'],spotify:track:2dmm1os6bkMtHsn8Ei7PMI,35,album,True,2018-12-25,['spotify:artist:4OoHneMX97SjUXKWgsyrP4'],['spotify:playlist:3qUEgJcIyssZACs5r4Eicu']
97211,The Pot,['TOOL'],spotify:track:1lATXTBJDHwawvT1UfxWu3,67,album,True,2006-04-28,['spotify:artist:2yEwvVSSSUkcLeSTNyHKh8'],"['spotify:playlist:1PRfaUWZDZVz91ddzjUU2I', 'spotify:playlist:37i9dQZF1DWXNFSTtym834', 'spotify:playlist:3LHxz4y4FM8Jm65f5rFYrz']"
235685,Souls in the Sand,['The Last Bison'],spotify:track:6cL1nRoPtsfVz6zKYZwgHx,9,single,True,2015-03-03,['spotify:artist:6eJRqkCcePqNJkhk98IDbc'],['spotify:playlist:27RQm3XJFc9aJMi4umy6QP']
243000,All Me (feat. Keyshia Cole),['Kehlani'],spotify:track:3ucRKbRlikYHyoI17gfR0c,57,single,True,2019-12-23,['spotify:artist:0cGUm45nv7Z6M6qdXYQGTX'],['spotify:playlist:3LiqOuOuKg712yGq65Zfd8']
40994,Taking What's Not Yours,['TV Girl'],spotify:track:2MDV2w1rdUPT4Qxm5L2Wzv,0,album,True,2016-02-25,['spotify:artist:0Y6dVaC9DZtPNH4591M42W'],['spotify:playlist:1VfZImog3HXEJmSHtNSwzE']
60146,Changes,['PNAU'],spotify:track:3eTMWHfAxwRop0mAl1uOe5,52,album,True,2017-11-10,['spotify:artist:6n28c9qs9hNGriNa72b26u'],['spotify:playlist:0j7dTcAR3ZuQefEQq0rjzi']
178882,Stop,"['Canserbero', 'Apache']",spotify:track:1PB2PfPd0g68Jn1IhAOrOF,58,album,True,2013,"['spotify:artist:1wGIhYkKWSq4yACtTkCkSX', 'spotify:artist:2pvyE8W9RWESQxkyAWZqgY']",['spotify:playlist:2n4BXJivscZXc1jJ7YzfSz']
122451,Little Red Scarf,['Bernie Toft'],spotify:track:2azl4gJGrpDlLSrlA1DyGW,51,single,True,2022-12-29,['spotify:artist:5YmfywgjBeKHuALBAZyUDp'],['spotify:playlist:37i9dQZF1DX1Ew8a92fTdm']
56463,Funny,"['Zedd', 'Jasmine Thompson']",spotify:track:4FYbo4yQzu3hGkj2Ix4ucW,61,single,True,2020-07-16,"['spotify:artist:2qxJFvFYMEDqd7ui6kSAcq', 'spotify:artist:2TL8gYTNgD6nXkyuUdDrMg']","['spotify:playlist:3VGW4blOxhiTKCUR0tNOPi', 'spotify:playlist:1Nb192dzf5FU9Lq9O1ymQh', 'spotify:playlist:19L0SVxPohvhiTnZP4VKzh']"
13186,الموسيقى الشرقية,['Egyptian Meditation Temple'],spotify:track:0yjSKEPwxq23mlW5UKgBMI,34,album,True,2019-01-18,['spotify:artist:3pKvR76WdkzFxvAiKrwibH'],['spotify:playlist:37i9dQZF1DWYaxoJ3YwOh3']
208938,Off The Wall,['石川紅奈'],spotify:track:6qUpHqV6aHTSZRDjcYSoUV,22,album,True,2023-03-22,['spotify:artist:3UPdKdHrWLHKDMWIMVk5kz'],['spotify:playlist:37i9dQZF1DWSt89CX9de4L']
255395,Land of the Dead,['Summoning'],spotify:track:2N3lCFKI2cI8L1L8eBDFs4,0,album,True,2006-03-31,['spotify:artist:5BViLZRXrRfhPDokkbYiMy'],['spotify:playlist:16zKP0QXHtzS2AfHalIQEG']
200651,Fading Away,['Demon Hunter'],spotify:track:0JPOd168ASvF1xq6pmddXy,0,album,True,2007,['spotify:artist:6f3a43i1MJZwdjEpV1M0oH'],['spotify:playlist:08GOPsPzwlkic18IQHa8ww']
107830,Larga Vida al Infierno,['Rat-Zinger'],spotify:track:7hTYyRbV4xEPb6SASMKCa7,0,album,True,2016-04-15,['spotify:artist:1WVMR6t5Uqq5IBqQiFYKTR'],['spotify:playlist:6DY8siwRSRPSJvX31fupPi']
190586,"Well Tempered Clavichord, Book 1: Prelude in C",['Bradley Joseph'],spotify:track:4TQHujzZSESoS8ZdRlpCE3,21,album,True,2009-01-01,['spotify:artist:4HyURxoVAZxaACHYQQxQYx'],['spotify:playlist:37i9dQZF1EIdHjYxg5TQEw']
270041,Today is Gonna be a Great Day,['Guru'],spotify:track:0c4iyKlYuKOVqA0yQfxvoN,40,compilation,True,2009-01-01,['spotify:artist:0LyfQWJT6nXafLPZqxe9Of'],['spotify:playlist:6tzsRmm0nE2AzHAb5sWELC']
29081,Bel Air,['Lana Del Rey'],spotify:track:6JbioaahWqp3efRZWN001d,45,album,True,2012-11-12,['spotify:artist:00FQb4jTyendYWaN8pK0wa'],"['spotify:playlist:7JFn4HcMjyfSJs7IMSycrc', 'spotify:playlist:3xRcOnWkcD2OhnXp8LSuck']"
46218,All I Have,"['Oskar Cyms', 'EMO']",spotify:track:1zJq3jgFYiTV22zdTBbnHy,48,single,True,2022-08-18,"['spotify:artist:2fcIazWMq5XONzkuCwSSEr', 'spotify:artist:0ORYVI6HcOBBPflrE4EcQM']",['spotify:playlist:7tIuCfb54UpLaz40vxSgzf']
240237,Lyla,['Oasis'],spotify:track:6pHlXggBk3pDuQBk9C7FPk,0,compilation,True,2006-11-17,['spotify:artist:2DaxqgrOhkeH0fpeiQq2f4'],"['spotify:playlist:0PNsD9ONA4DRsJQ4GV2VYw', 'spotify:playlist:1lf4aVootXdmP0W3GVeKbA', 'spotify:playlist:4FTmRSEvHDO0FbeMMdw9XO']"
61645,As Long As I've Got You,['Andy Kyte'],spotify:track:4XFidy6uCXK045JSs8gZQ4,4,album,True,2019-03-18,['spotify:artist:3wJB5SixUsqUj0nwGwyRT3'],['spotify:playlist:0T5cbRpeopWGqMuH2AX8HE']
44722,Anxious,['Young Ling'],spotify:track:7wWG8TrPtDkNEkOd4ngpRe,1,single,True,2021-07-14,['spotify:artist:5yH6ptZU0QESiQYVxqRd6s'],['spotify:playlist:0nU8OIXKXVhusYe7mZQjXw']
86173,Oklahoma Breakdown,['Stoney LaRue'],spotify:track:0J4yorvZG8iF6zlaf1zRhK,50,album,True,2007-04-10,['spotify:artist:0T7J61YgErxSH8yuyggHJO'],"['spotify:playlist:6jUPGilgR7ULqC1y2B09qJ', 'spotify:playlist:1Vo9Hi2oisO0q7M6l5hhlI', 'spotify:playlist:55Ve9i1oeugxI7CZN4NqNC', 'spotify:playlist:2jItwK2LaUP3A32V7WFnBL']"
88010,The End Times,['Ball Park Music'],spotify:track:11YoUOlJwJ2rkJeS6vUL8Y,0,album,True,2018-02-16,['spotify:artist:1ououJVWgWsHWMYDLvT7sH'],['spotify:playlist:1WUunOfuHTFrjUvrMNWIDW']
22650,Minute,['Diamond Note'],spotify:track:2J3TV3KMKufAwUxSdCG3MT,17,single,True,2020-02-21,['spotify:artist:0x4uyhukabmnOqixAWsICd'],['spotify:playlist:41Kr6r9byXPkmK6GMq9hwj']
51236,hot girl bummer,['Our Last Night'],spotify:track:1GIofMbTz83fXqNrEuf4bA,57,single,True,2020-01-28,['spotify:artist:00YTqRClk82aMchQQpYMd5'],"['spotify:playlist:0nTeAiG9GJoRH4LLnrnNiE', 'spotify:playlist:37i9dQZF1DXaDzsRodF91I']"
269179,Aurora Borealis,['Steven Price'],spotify:track:2gBWXzdn7C0gXfGw1VZqB6,0,album,True,2013-10-01,['spotify:artist:3sw7CBftCnflJN8HQiUNmK'],['spotify:playlist:2T2IoDQQYYPdjg8Rx89iTd']
251227,Murderers,['Gregory Isaacs'],spotify:track:3Fl0TeINx4dLzQy3DEzfom,0,single,True,2016-11-04,['spotify:artist:6QHu71f8LLeT8n0GzfbYFc'],['spotify:playlist:1roD7a3jE8LxRwyQJTphCS']
81736,Habibi Aiwa,['Gilli'],spotify:track:1UUj1iScVn6wOXiBSyBhLn,47,single,True,2017-05-12,['spotify:artist:2KbikmQKGiUPR2ARs1h0sq'],['spotify:playlist:7MfKFCAm681IiftLY0qgNL']
71803,Get Outside Song,['CoComelon'],spotify:track:7lE7S4LqAFPxAIRzSjR7Wu,28,album,True,2022-06-24,['spotify:artist:6SXTTUJxIVwMbc1POrviTr'],['spotify:playlist:1gu8Lu7tja7CLKArIeDO3O']
85457,Star Of The Show,['Thomas Rhett'],spotify:track:63OQWdXMq0Pe6pRpWY5gO0,49,album,True,2016-10-28,['spotify:artist:6x2LnllRG5uGarZMsD4iO8'],"['spotify:playlist:0ojDMK8Miqv5wV7BYZopC8', 'spotify:playlist:5nmP2i8RE2J87q1KVTYoVQ']"
98468,Today,['Alex Titta'],spotify:track:2RvgMg6wjRwgmZL3IL3mtG,0,single,True,2021-04-09,['spotify:artist:0Bnw0LDVQJkCkVsK5S2FlQ'],['spotify:playlist:3PAKFoONKxSeHiTVAD3MpH']
224422,Black Bottom,"['Geri Allen', 'Dave Holland', 'Jack DeJohnette']",spotify:track:7dD9Z90x2cCFpxqr33rPLp,2,album,True,2004-08-24,"['spotify:artist:0jqAOYfo9ipclW7ATXPhHg', 'spotify:artist:1bqaQBqbqbEXPxLF0v6AAH', 'spotify:artist:7rDjbKTLlpNYJRWMm7QVxU']",['spotify:playlist:5yPOEINRO5FABMlqnT82sQ']
273898,There Was a Fire,['Leo Sidran'],spotify:track:2ehCqA7FDA7wufe0JH8U8S,24,single,True,2022-09-23,['spotify:artist:2HpgbqUcGmk4M2dG9wph1h'],['spotify:playlist:37i9dQZF1DX2kt7dB63bU1']
136301,House All The Time,['Biscits'],spotify:track:3K3asUF88k0nKWtkm4eqLr,53,single,True,2023-01-27,['spotify:artist:052B9SONfhoScw7dgYWw5o'],"['spotify:playlist:37i9dQZF1DWVY4eLfA3XFQ', 'spotify:playlist:2sKjpFIcxrZJo665zLDHPr']"
233285,Andamos Como Weso,['Los Buitres De Culiacan Sinaloa'],spotify:track:4o3DuvAIvRj4JG42BWjLw5,36,album,True,2013-03-11,['spotify:artist:535ap2f16rTOKTMPTkvbGB'],['spotify:playlist:3ewW3b1fawZl3qDtWBWPEe']
79525,Don't Think Just Run,['Beth Crowley'],spotify:track:34YNjq9Z3bkV1jNPnMkTjh,0,single,True,2017-07-21,['spotify:artist:70Mtv8bWyfIXjxORsNnqq6'],['spotify:playlist:1x0C2IjaXCBx0ev5YhHYZZ']
152785,Sweet Nothing (feat. Florence Welch) - Diplo + Grandtheft Remix,['Calvin Harris'],spotify:track:3CPBmuUQnW4b2o4yUlJOjx,38,single,True,2012-12-07,['spotify:artist:7CajNmpbOovFoOoasH2HaY'],['spotify:playlist:768pWYvefJv5VecJ89IRUy']
202493,Faithful,['Lundi'],spotify:track:7IQSEevkGGCrPcVwhgjNiB,39,single,True,2021-06-18,['spotify:artist:6cOf6nkxpLLsqobENwhnXb'],"['spotify:playlist:0PdocXrdc5tBNWFGHcRymh', 'spotify:playlist:7v5McneMirLcTkkUUPdjsG']"
205449,Menu Chad Ke Kalli Nu Tur Chaliya,['Nusrat Fateh Ali Khan'],spotify:track:2P1KJSZkomiKGnvGhWqOTa,11,album,True,1996,['spotify:artist:5HcunTidTUrOaf8V0iJcvl'],['spotify:playlist:3R31rPBH4jaLiPi84IfO9x']
76630,Restless Fugitive,['Willy Mason'],spotify:track:6jdAHGsgvltPgNhBZoUaeZ,22,album,True,2012-01-01,['spotify:artist:2uYZJqMXH5Q6xvPU6BPySL'],['spotify:playlist:37i9dQZF1EIhIprkraCL7w']
76557,Dig Me Out,['Sleater-Kinney'],spotify:track:1YdCuoPvDDVyHa3YomPb1B,44,album,True,1997-04-08,['spotify:artist:4wLIbcoqmqI4WZHDiBxeCB'],['spotify:playlist:4xL78j3svbMNTbCoTTnqu2']
181625,Todas Mueren por Mí,['Cartel De Santa'],spotify:track:57DZJLuPk9a5ULzdER3ZFy,72,album,True,2004-12-06,['spotify:artist:07PdYoE4jVRF6Ut40GgVSP'],"['spotify:playlist:2msHliOPT0m8z1ZwKKgeR2', 'spotify:playlist:28Ke4pXWqF2A5b2GfQ1pQt']"
61811,Deep Water,['American Authors'],spotify:track:5Xw5jRLRERCFreSjmbG35V,0,single,True,2018-05-18,['spotify:artist:0MlOPi3zIDMVrfA9R04Fe3'],['spotify:playlist:50l5T4rvcbYQXlTtqux1vO']
142849,Black Lung,['The Dead South'],spotify:track:382o5X75WPYVvWNJI2HqCQ,50,album,True,2019-10-11,['spotify:artist:3HR1xtIsUefdFnkI1XHgeA'],"['spotify:playlist:0ETSaaJ3mR5z0FEPeG0Wuc', 'spotify:playlist:0U5JlVYafbQ35qjWhQKUfp']"
263815,"Cold Beer, Hot Women & Cool Country Music",['The Derailers'],spotify:track:29l7umDQvi0trufqDBLh3S,0,album,True,2006-01-01,['spotify:artist:4iZkCcAV662qcR7rsUIV7M'],['spotify:playlist:1cHj6J6r8lEufOg2H1RCQ0']
243475,Hafi Deo,"['Shaluza Max', 'Tabu Ley Rochereau']",spotify:track:35MRd8ShKOIqbfklIgeaSb,36,single,True,2014-08-04,"['spotify:artist:7CcbVKpwMPuLP7sNCrZwXC', 'spotify:artist:7hYOOcRqfNzeE2CTpajd5a']",['spotify:playlist:37i9dQZF1DXbS8bPVXXR2B']
3505,Diamond,['Megan Wofford'],spotify:track:1eeBSZxZDYT2okIAhcZpno,44,single,True,2021-10-08,['spotify:artist:3ac7SLoq4Rbms8XZE0rdkA'],['spotify:playlist:37i9dQZF1DWTjLfR5thd2p']
36497,Missin You (feat. Dpat),['Atu'],spotify:track:4KdWWOXMlF558w0taEPRGM,0,album,True,2013-04-12,['spotify:artist:2O7oRN5HAWrg21HegiHMXK'],['spotify:playlist:3Rdnx5bT57FgKUx2BB41ph']
200090,Man up Anthem,['116'],spotify:track:4HSyxvkoA2MKKVh13ruWLI,37,album,True,2011-08-27,['spotify:artist:7tTsvTUJ7lXBezazP5jU72'],"['spotify:playlist:28dGG0jG2gO4rAWhBpbUMP', 'spotify:playlist:6wkPzbF7qx7fBC29SyaWnk']"
245557,You Got the Love - Original Mix,"['Antoine Clamaran', 'The Cube Guys']",spotify:track:30l5w1rrHZQNz7FIWL2F0n,0,single,True,2019-04-08,"['spotify:artist:2LTa2TleomBhi05k8khxCF', 'spotify:artist:2orIEMw3OyKWIaZ6CGueGg']",['spotify:playlist:111k2mfSlw3amm9JLiXtdZ']
47674,Anna Maria,['bôa'],spotify:track:6poCULVJv13jTsePQ0FWYS,0,album,True,2001,['spotify:artist:5jTtGLk1mGFMY5lQOvJYUj'],['spotify:playlist:6GCDfSfehWR6ZGliJDZDmv']
222244,Out the Window,"['Christopher Schwarzwälder', 'Iannis Ritter']",spotify:track:2wpq2DTqtNvcyAMurNVrTl,0,single,True,2019-07-31,"['spotify:artist:11i3tISGuOUmWFuXTRNrtD', 'spotify:artist:3YSqC7Rx008f2aM1KPfw00']",['spotify:playlist:2oLQ6iVLbyvdhXMthw7fmR']
